Date,Open,High,Low,Close,Adj Close,Volume
2017-06-05,1443.890015,1444.410034,1441.430054,1441.780029,1441.780029,0
2017-06-06,1440.479980,1442.099976,1436.349976,1437.819946,1437.819946,0
2017-06-07,1438.900024,1441.199951,1435.109985,1439.790039,1439.790039,0
2017-06-08,1439.989990,1444.619995,1437.569946,1441.949951,1441.949951,0
2017-06-09,1442.780029,1450.109985,1432.989990,1441.250000,1441.250000,0
2017-06-12,1438.810059,1440.579956,1434.540039,1439.969971,1439.969971,0
2017-06-13,1442.040039,1447.449951,1441.810059,1446.989990,1446.989990,0
2017-06-14,1448.310059,1448.920044,1439.310059,1444.739990,1444.739990,0
2017-06-15,1441.989990,1441.989990,1433.290039,1440.939941,1440.939941,0
2017-06-16,1440.030029,1440.849976,1434.780029,1440.849976,1440.849976,0
2017-06-19,1440.030029,1453.079956,1434.780029,1452.819946,1452.819946,0
2017-06-20,1451.209961,1451.209961,1442.079956,1442.329956,1442.329956,0
2017-06-21,1443.310059,1445.959961,1438.579956,1440.989990,1440.989990,0
2017-06-22,1441.369995,1445.020020,1439.550049,1441.089966,1441.089966,0
2017-06-23,1441.239990,1445.920044,1439.359985,1444.550049,1444.550049,0
2017-06-26,1446.819946,1451.640015,1443.390015,1445.520020,1445.520020,0
2017-06-27,1444.800049,1446.280029,1433.439941,1433.439941,1433.439941,0
2017-06-28,1435.829956,1448.219971,1435.829956,1446.969971,1446.969971,0
2017-06-29,1446.949951,1448.219971,1425.920044,1434.750000,1434.750000,0
2017-06-30,1437.109985,1442.180054,1435.469971,1436.819946,1436.819946,0
2017-07-03,1440.650024,1446.260010,1440.650024,1441.000000,1441.000000,0
2017-07-05,1441.160034,1443.079956,1436.119995,1441.800049,1441.800049,0
2017-07-06,1440.119995,1440.119995,1425.969971,1427.160034,1427.160034,0
2017-07-07,1429.089966,1437.859985,1429.089966,1437.109985,1437.109985,0
2017-07-10,1436.790039,1440.270020,1435.089966,1437.430054,1437.430054,0
2017-07-11,1437.329956,1439.199951,1429.589966,1437.239990,1437.239990,0
2017-07-12,1440.979980,1449.420044,1440.979980,1447.810059,1447.810059,0
2017-07-13,1448.380005,1450.949951,1446.099976,1450.359985,1450.359985,0
2017-07-14,1450.849976,1459.349976,1449.859985,1456.729980,1456.729980,0
2017-07-17,1457.040039,1459.089966,1455.359985,1456.969971,1456.969971,0
2017-07-18,1456.170044,1457.439941,1451.489990,1457.239990,1457.239990,0
2017-07-19,1458.089966,1466.020020,1458.089966,1466.020020,1466.020020,0
2017-07-20,1466.550049,1468.150024,1462.979980,1465.780029,1465.780029,0
2017-07-21,1464.729980,1464.729980,1461.040039,1464.689941,1464.689941,0
2017-07-24,1464.660034,1465.550049,1461.430054,1463.989990,1463.989990,0
2017-07-25,1465.619995,1471.500000,1465.619995,1469.209961,1469.209961,0
2017-07-26,1469.729980,1471.150024,1467.219971,1468.560059,1468.560059,0
2017-07-27,1470.510010,1471.869995,1457.349976,1465.880005,1465.880005,0
2017-07-28,1464.910034,1464.910034,1459.969971,1463.640015,1463.640015,0
2017-07-31,1464.250000,1466.949951,1460.739990,1462.319946,1462.319946,0
2017-08-01,1463.969971,1467.250000,1462.829956,1465.849976,1465.849976,0
2017-08-02,1465.420044,1467.640015,1458.130005,1464.489990,1464.489990,0
2017-08-03,1464.469971,1464.469971,1459.239990,1461.099976,1461.099976,0
2017-08-04,1461.760010,1465.569946,1461.380005,1464.469971,1464.469971,0
2017-08-07,1464.920044,1466.750000,1463.550049,1466.680054,1466.680054,0
2017-08-08,1465.729980,1473.020020,1460.359985,1462.979980,1462.979980,0
2017-08-09,1460.500000,1461.030029,1455.209961,1460.859985,1460.859985,0
2017-08-10,1458.359985,1458.359985,1438.939941,1439.160034,1439.160034,0
2017-08-11,1439.449951,1444.709961,1438.939941,1441.339966,1441.339966,0
2017-08-14,1444.739990,1457.449951,1444.739990,1456.339966,1456.339966,0
2017-08-15,1457.099976,1457.959961,1453.349976,1454.459961,1454.459961,0
2017-08-16,1455.670044,1461.060059,1454.640015,1456.760010,1456.760010,0
2017-08-17,1455.599976,1455.599976,1434.040039,1434.040039,1434.040039,0
2017-08-18,1433.510010,1439.530029,1428.260010,1431.520020,1431.520020,0
2017-08-21,1431.619995,1434.010010,1426.619995,1432.900024,1432.900024,0
2017-08-22,1434.640015,1448.469971,1434.640015,1447.209961,1447.209961,0
2017-08-23,1445.339966,1445.729980,1440.780029,1442.849976,1442.849976,0
2017-08-24,1444.000000,1447.030029,1439.449951,1440.790039,1440.790039,0
2017-08-25,1441.560059,1449.170044,1441.560059,1443.359985,1443.359985,0
2017-08-28,1444.699951,1447.000000,1441.050049,1444.189941,1444.189941,0
2017-08-29,1441.209961,1446.770020,1435.010010,1445.140015,1445.140015,0
2017-08-30,1445.020020,1453.630005,1443.750000,1452.390015,1452.390015,0
2017-08-31,1453.699951,1463.569946,1453.699951,1461.810059,1461.810059,0
2017-09-01,1462.750000,1467.229980,1462.750000,1465.449951,1465.449951,0
2017-09-05,1464.319946,1464.319946,1447.260010,1453.699951,1453.699951,0
2017-09-06,1454.930054,1460.290039,1454.380005,1457.770020,1457.770020,0
2017-09-07,1458.380005,1459.589966,1454.050049,1456.829956,1456.829956,0
2017-09-08,1456.260010,1458.260010,1453.430054,1455.250000,1455.250000,0
2017-09-11,1458.310059,1471.640015,1458.310059,1471.199951,1471.199951,0
2017-09-12,1472.189941,1476.760010,1472.189941,1476.680054,1476.680054,0
2017-09-13,1476.170044,1477.709961,1474.439941,1477.709961,1477.709961,0
2017-09-14,1476.920044,1477.760010,1473.479980,1476.099976,1476.099976,0
2017-09-15,1476.069946,1479.290039,1474.680054,1479.280029,1479.280029,0
2017-09-18,1479.839966,1484.630005,1479.839966,1482.530029,1482.530029,0
2017-09-19,1482.609985,1484.489990,1482.030029,1483.800049,1483.800049,0
2017-09-20,1484.000000,1485.699951,1479.199951,1485.489990,1485.489990,0
2017-09-21,1484.709961,1484.729980,1480.359985,1481.260010,1481.260010,0
2017-09-22,1479.520020,1483.500000,1479.270020,1482.859985,1482.859985,0
2017-09-25,1482.660034,1483.550049,1475.270020,1480.030029,1480.030029,0
2017-09-26,1481.140015,1483.869995,1479.599976,1480.459961,1480.459961,0
2017-09-27,1480.569946,1491.109985,1480.420044,1488.369995,1488.369995,0
2017-09-28,1487.770020,1490.520020,1485.349976,1490.339966,1490.339966,0
2017-09-29,1490.459961,1495.489990,1489.459961,1495.430054,1495.430054,0
2017-10-02,1495.800049,1502.660034,1495.800049,1502.630005,1502.630005,0
2017-10-03,1502.880005,1506.119995,1502.079956,1506.010010,1506.010010,0
2017-10-04,1505.790039,1509.310059,1504.189941,1507.439941,1507.439941,0
2017-10-05,1507.500000,1515.550049,1507.500000,1515.310059,1515.310059,0
2017-10-06,1515.310059,1515.310059,1510.469971,1513.689941,1513.689941,0
2017-10-09,1514.839966,1515.280029,1508.790039,1510.489990,1510.489990,0
2017-10-10,1511.930054,1516.930054,1510.760010,1513.959961,1513.959961,0
2017-10-11,1513.770020,1516.290039,1512.550049,1516.290039,1516.290039,0
2017-10-12,1516.260010,1516.459961,1512.709961,1514.000000,1514.000000,0
2017-10-13,1514.680054,1517.869995,1514.420044,1514.890015,1514.890015,0
2017-10-16,1514.829956,1518.719971,1514.469971,1517.150024,1517.150024,0
2017-10-17,1517.140015,1517.839966,1515.310059,1517.500000,1517.500000,0
2017-10-18,1517.630005,1520.979980,1517.630005,1519.130005,1519.130005,0
2017-10-19,1517.260010,1519.489990,1510.510010,1519.349976,1519.349976,0
2017-10-20,1519.839966,1527.459961,1519.839966,1527.189941,1527.189941,0
2017-10-23,1528.339966,1528.949951,1520.050049,1520.390015,1520.390015,0
2017-10-24,1520.800049,1524.910034,1520.800049,1522.880005,1522.880005,0
2017-10-25,1522.910034,1522.910034,1507.359985,1515.430054,1515.430054,0
2017-10-26,1515.609985,1521.439941,1515.609985,1518.020020,1518.020020,0
2017-10-27,1518.390015,1530.430054,1518.390015,1529.829956,1529.829956,0
2017-10-30,1529.229980,1529.229980,1521.369995,1523.630005,1523.630005,0
2017-10-31,1524.250000,1528.410034,1523.979980,1526.500000,1526.500000,0
2017-11-01,1527.369995,1534.400024,1524.500000,1527.510010,1527.510010,0
2017-11-02,1527.550049,1528.750000,1520.489990,1527.920044,1527.920044,0
2017-11-03,1529.579956,1532.469971,1525.859985,1532.270020,1532.270020,0
2017-11-06,1532.550049,1535.920044,1531.329956,1534.619995,1534.619995,0
2017-11-07,1534.589966,1537.540039,1528.750000,1532.140015,1532.140015,0
2017-11-08,1532.099976,1535.140015,1528.780029,1534.449951,1534.449951,0
2017-11-09,1533.939941,1533.939941,1517.859985,1528.400024,1528.400024,0
2017-11-10,1527.579956,1528.589966,1523.939941,1527.489990,1527.489990,0
2017-11-13,1525.520020,1530.439941,1522.599976,1528.849976,1528.849976,0
2017-11-14,1528.540039,1528.540039,1518.989990,1525.270020,1525.270020,0
2017-11-15,1522.670044,1522.670044,1512.099976,1517.089966,1517.089966,0
2017-11-16,1517.900024,1533.150024,1517.900024,1530.530029,1530.530029,0
2017-11-17,1530.199951,1530.630005,1527.239990,1528.329956,1528.329956,0
2017-11-20,1528.630005,1532.250000,1528.089966,1531.189941,1531.189941,0
2017-11-21,1531.569946,1542.430054,1531.569946,1541.790039,1541.790039,0
2017-11-22,1542.170044,1543.180054,1539.989990,1540.689941,1540.689941,0
2017-11-24,1541.550049,1544.500000,1541.550049,1543.750000,1543.750000,0
2017-11-27,1543.500000,1545.859985,1541.109985,1542.290039,1542.290039,0
2017-11-28,1542.979980,1558.119995,1542.979980,1557.900024,1557.900024,0
2017-11-29,1558.030029,1563.130005,1554.239990,1557.699951,1557.699951,0
2017-11-30,1559.349976,1575.079956,1559.349976,1569.219971,1569.219971,0
2017-12-01,1568.150024,1570.489990,1543.160034,1565.880005,1565.880005,0
2017-12-04,1568.689941,1580.369995,1563.560059,1563.699951,1563.699951,0
2017-12-05,1564.130005,1568.500000,1555.979980,1556.800049,1556.800049,0
2017-12-06,1555.670044,1558.489990,1553.640015,1555.510010,1555.510010,0
2017-12-07,1555.599976,1563.349976,1554.250000,1561.339966,1561.339966,0
2017-12-08,1563.010010,1570.020020,1563.010010,1569.359985,1569.359985,0
2017-12-11,1569.719971,1573.699951,1569.719971,1573.540039,1573.540039,0
2017-12-12,1573.530029,1578.609985,1573.530029,1574.920044,1574.920044,0
2017-12-13,1575.449951,1580.430054,1574.819946,1574.819946,1574.819946,0
2017-12-14,1575.160034,1577.849976,1567.260010,1567.260010,1567.260010,0
2017-12-15,1568.900024,1584.780029,1568.900024,1582.079956,1582.079956,0
2017-12-18,1584.109985,1594.329956,1584.109985,1591.959961,1591.959961,0
2017-12-19,1592.339966,1594.130005,1585.849976,1586.160034,1586.160034,0
2017-12-20,1587.709961,1591.790039,1583.310059,1585.420044,1585.420044,0
2017-12-21,1586.150024,1593.290039,1586.150024,1589.030029,1589.030029,0
2017-12-22,1589.069946,1589.699951,1585.420044,1588.250000,1588.250000,0
2017-12-26,1587.520020,1588.300049,1585.630005,1587.000000,1587.000000,0
2017-12-27,1587.189941,1590.280029,1586.300049,1588.160034,1588.160034,0
2017-12-28,1588.609985,1591.530029,1587.949951,1591.449951,1591.449951,0
2017-12-29,1591.959961,1594.150024,1582.770020,1582.770020,1582.770020,0
2018-01-02,1585.089966,1595.939941,1585.089966,1595.869995,1595.869995,0
2018-01-03,1595.839966,1605.890015,1595.839966,1605.189941,1605.189941,0
2018-01-04,1605.699951,1613.839966,1605.699951,1611.020020,1611.020020,0
2018-01-05,1612.140015,1621.479980,1612.140015,1621.369995,1621.369995,0
2018-01-08,1621.280029,1624.780029,1617.640015,1624.349976,1624.349976,0
2018-01-09,1624.349976,1630.630005,1624.349976,1625.920044,1625.920044,0
2018-01-10,1625.579956,1625.579956,1617.020020,1623.959961,1623.959961,0
2018-01-11,1623.959961,1637.380005,1623.959961,1637.380005,1637.380005,0
2018-01-12,1637.680054,1648.130005,1637.680054,1647.369995,1647.369995,0
2018-01-16,1648.569946,1659.130005,1635.729980,1639.859985,1639.859985,0
2018-01-17,1642.349976,1657.599976,1641.469971,1654.989990,1654.989990,0
2018-01-18,1654.699951,1656.310059,1648.930054,1651.540039,1651.540039,0
2018-01-19,1652.349976,1660.680054,1652.349976,1660.680054,1660.680054,0
2018-01-22,1660.709961,1673.699951,1660.099976,1673.680054,1673.680054,0
2018-01-23,1673.869995,1678.939941,1672.180054,1677.719971,1677.719971,0
2018-01-24,1678.530029,1685.079956,1668.469971,1675.520020,1675.520020,0
2018-01-25,1676.599976,1681.949951,1671.410034,1676.329956,1676.329956,0
2018-01-26,1677.900024,1694.229980,1677.900024,1694.229980,1694.229980,0
2018-01-29,1693.819946,1693.819946,1681.689941,1682.739990,1682.739990,0
2018-01-30,1681.599976,1681.599976,1662.640015,1664.750000,1664.750000,0
2018-01-31,1664.949951,1674.709961,1658.819946,1664.680054,1664.680054,0
2018-02-01,1664.199951,1671.630005,1659.119995,1664.369995,1664.369995,0
2018-02-02,1660.520020,1660.520020,1628.540039,1629.560059,1629.560059,0
2018-02-05,1627.119995,1630.130005,1560.310059,1564.660034,1564.660034,0
2018-02-06,1562.699951,1593.530029,1538.540039,1589.780029,1589.780029,0
2018-02-07,1589.780029,1607.920044,1583.119995,1583.180054,1583.180054,0
2018-02-08,1584.150024,1584.630005,1525.260010,1525.260010,1525.260010,0
2018-02-09,1525.780029,1557.130005,1496.939941,1546.550049,1546.550049,0
2018-02-12,1547.520020,1576.510010,1547.000000,1567.160034,1567.160034,0
2018-02-13,1566.969971,1574.689941,1557.109985,1571.520020,1571.520020,0
2018-02-14,1568.270020,1595.569946,1563.209961,1593.670044,1593.670044,0
2018-02-15,1596.910034,1612.630005,1588.829956,1612.530029,1612.530029,0
2018-02-16,1611.810059,1625.890015,1609.719971,1613.550049,1613.550049,0
2018-02-20,1612.829956,1616.810059,1598.930054,1603.979980,1603.979980,0
2018-02-21,1603.989990,1622.670044,1596.319946,1596.329956,1596.329956,0
2018-02-22,1597.689941,1613.130005,1593.979980,1597.109985,1597.109985,0
2018-02-23,1597.750000,1621.949951,1597.750000,1621.739990,1621.739990,0
2018-02-26,1624.290039,1639.810059,1624.270020,1639.170044,1639.170044,0
2018-02-27,1639.060059,1644.310059,1618.060059,1618.089966,1618.089966,0
2018-02-28,1618.920044,1627.400024,1599.979980,1600.150024,1600.150024,0
2018-03-01,1600.239990,1609.599976,1570.430054,1581.170044,1581.170044,0
2018-03-02,1578.859985,1594.060059,1563.930054,1591.380005,1591.380005,0
2018-03-05,1589.500000,1612.689941,1582.800049,1608.609985,1608.609985,0
2018-03-06,1608.609985,1615.550049,1603.839966,1614.569946,1614.569946,0
2018-03-07,1608.920044,1617.489990,1601.219971,1615.329956,1615.329956,0
2018-03-08,1616.369995,1622.140015,1612.140015,1621.239990,1621.239990,0
2018-03-09,1623.890015,1648.469971,1623.890015,1648.459961,1648.459961,0
2018-03-12,1649.469971,1654.329956,1644.829956,1647.410034,1647.410034,0
2018-03-13,1650.979980,1657.670044,1633.640015,1637.189941,1637.189941,0
2018-03-14,1638.829956,1643.849976,1625.569946,1628.189941,1628.189941,0
2018-03-15,1628.229980,1634.890015,1622.680054,1625.900024,1625.900024,0
2018-03-16,1626.979980,1634.560059,1626.979980,1629.680054,1629.680054,0
2018-03-19,1625.709961,1625.709961,1596.920044,1607.689941,1607.689941,0
2018-03-20,1608.060059,1614.189941,1606.170044,1609.979980,1609.979980,0
2018-03-21,1609.989990,1623.000000,1607.329956,1608.569946,1608.569946,0
2018-03-22,1605.069946,1605.069946,1568.260010,1568.719971,1568.719971,0
2018-03-23,1569.040039,1576.229980,1535.209961,1536.270020,1536.270020,0
2018-03-26,1537.589966,1577.920044,1537.589966,1576.500000,1576.500000,0
2018-03-27,1578.310059,1584.339966,1540.280029,1549.020020,1549.020020,0
2018-03-28,1547.680054,1559.300049,1538.069946,1544.780029,1544.780029,0
2018-03-29,1548.180054,1575.750000,1548.180054,1565.560059,1565.560059,0
2018-04-02,1562.260010,1563.689941,1515.050049,1530.280029,1530.280029,0
2018-04-03,1530.869995,1552.010010,1527.589966,1549.329956,1549.329956,0
2018-04-04,1545.199951,1569.939941,1527.780029,1567.089966,1567.089966,0
2018-04-05,1570.489990,1582.949951,1570.489990,1578.020020,1578.020020,0
2018-04-06,1573.780029,1574.530029,1533.699951,1544.280029,1544.280029,0
2018-04-09,1547.479980,1571.650024,1547.369995,1548.510010,1548.510010,0
2018-04-10,1550.790039,1579.589966,1550.790039,1574.670044,1574.670044,0
2018-04-11,1571.910034,1577.750000,1565.770020,1567.500000,1567.500000,0
2018-04-12,1569.819946,1585.729980,1569.819946,1579.680054,1579.680054,0
2018-04-13,1582.849976,1588.709961,1568.430054,1574.589966,1574.589966,0
2018-04-16,1578.089966,1592.310059,1578.089966,1587.579956,1587.579956,0
2018-04-17,1590.780029,1608.439941,1590.780029,1604.510010,1604.510010,0
2018-04-18,1605.219971,1611.739990,1603.589966,1606.459961,1606.459961,0
2018-04-19,1605.449951,1605.449951,1591.030029,1597.250000,1597.250000,0
2018-04-20,1597.109985,1597.479980,1579.319946,1584.380005,1584.380005,0
2018-04-23,1585.790039,1591.640015,1577.109985,1584.050049,1584.050049,0
2018-04-24,1585.660034,1592.170044,1554.560059,1564.359985,1564.359985,0
2018-04-25,1564.229980,1570.030029,1551.849976,1566.310059,1566.310059,0
2018-04-26,1568.589966,1586.829956,1568.589966,1581.469971,1581.469971,0
2018-04-27,1584.680054,1587.439941,1576.239990,1582.640015,1582.640015,0
2018-04-30,1583.300049,1590.099976,1569.900024,1569.910034,1569.910034,0
2018-05-01,1568.790039,1574.400024,1557.420044,1574.180054,1574.180054,0
2018-05-02,1573.349976,1578.849976,1562.560059,1564.569946,1564.569946,0
2018-05-03,1563.010010,1565.000000,1540.750000,1560.619995,1560.619995,0
2018-05-04,1559.540039,1585.369995,1552.880005,1580.760010,1580.760010,0
2018-05-07,1581.239990,1593.729980,1581.239990,1587.439941,1587.439941,0
2018-05-08,1587.180054,1590.020020,1578.880005,1588.060059,1588.060059,0
2018-05-09,1589.589966,1604.660034,1589.160034,1602.579956,1602.579956,0
2018-05-10,1604.239990,1618.660034,1604.239990,1616.380005,1616.380005,0
2018-05-11,1616.609985,1622.079956,1613.050049,1618.859985,1618.859985,0
2018-05-14,1619.790039,1627.060059,1617.030029,1619.400024,1619.400024,0
2018-05-15,1618.310059,1618.310059,1604.660034,1609.650024,1609.650024,0
2018-05-16,1609.739990,1620.270020,1609.739990,1617.030029,1617.030029,0
2018-05-17,1616.670044,1623.280029,1611.709961,1616.810059,1616.810059,0
2018-05-18,1616.589966,1616.880005,1611.290039,1613.479980,1613.479980,0
2018-05-21,1614.459961,1628.479980,1614.459961,1625.349976,1625.349976,0
2018-05-22,1625.599976,1630.260010,1618.010010,1619.250000,1619.250000,0
2018-05-23,1619.069946,1624.000000,1611.479980,1624.000000,1624.000000,0
2018-05-24,1623.800049,1623.800049,1609.619995,1621.369995,1621.369995,0
2018-05-25,1620.949951,1620.949951,1614.489990,1618.010010,1618.010010,0
2018-05-29,1616.150024,1616.150024,1594.180054,1601.619995,1601.619995,0
2018-05-30,1603.579956,1625.369995,1603.579956,1622.140015,1622.140015,0
2018-05-31,1622.060059,1622.060059,1608.219971,1610.670044,1610.670044,0
2018-06-01,1613.949951,1628.510010,1613.949951,1627.400024,1627.400024,0
2018-06-04,1628.770020,1635.739990,1628.770020,1634.989990,1634.989990,0
2018-06-05,1635.000000,1638.910034,1631.459961,1637.380005,1637.380005,0
2018-06-06,1638.640015,1651.260010,1637.510010,1651.260010,1651.260010,0
2018-06-07,1651.369995,1655.760010,1643.390015,1649.420044,1649.420044,0
2018-06-08,1649.349976,1655.020020,1645.890015,1654.739990,1654.739990,0
2018-06-11,1654.760010,1660.469971,1654.760010,1656.430054,1656.430054,0
2018-06-12,1657.339966,1662.099976,1655.400024,1660.030029,1660.030029,0
2018-06-13,1660.790039,1662.520020,1652.760010,1653.160034,1653.160034,0
2018-06-14,1654.910034,1660.800049,1653.560059,1657.630005,1657.630005,0
2018-06-15,1656.170044,1657.660034,1645.680054,1656.180054,1656.180054,0
2018-06-18,1653.060059,1654.800049,1643.349976,1654.329956,1654.329956,0
2018-06-19,1653.229980,1653.229980,1635.829956,1648.109985,1648.109985,0
2018-06-20,1650.300049,1656.219971,1649.420044,1652.449951,1652.449951,0
2018-06-21,1652.410034,1653.069946,1637.819946,1640.930054,1640.930054,0
2018-06-22,1643.400024,1648.770020,1642.310059,1643.390015,1643.390015,0
2018-06-25,1640.189941,1640.189941,1609.979980,1619.780029,1619.780029,0
2018-06-26,1621.359985,1629.300049,1618.739990,1624.089966,1624.089966,0
2018-06-27,1625.469971,1636.449951,1608.380005,1608.390015,1608.390015,0
2018-06-28,1607.790039,1622.369995,1603.310059,1617.959961,1617.959961,0
2018-06-29,1618.229980,1633.099976,1618.229980,1618.989990,1618.989990,0
2018-07-02,1618.310059,1624.550049,1608.160034,1624.390015,1624.390015,0
2018-07-03,1625.060059,1630.229980,1616.969971,1618.040039,1618.040039,0
2018-07-05,1619.729980,1632.520020,1619.640015,1632.170044,1632.170044,0
2018-07-06,1632.140015,1648.449951,1630.709961,1646.300049,1646.300049,0
2018-07-09,1648.099976,1660.670044,1648.099976,1660.430054,1660.430054,0
2018-07-10,1660.430054,1666.489990,1659.900024,1664.530029,1664.530029,0
2018-07-11,1661.609985,1661.609985,1651.209961,1652.859985,1652.859985,0
2018-07-12,1656.189941,1666.719971,1656.189941,1666.280029,1666.280029,0
2018-07-13,1666.260010,1670.250000,1662.609985,1667.359985,1667.359985,0
2018-07-16,1667.680054,1668.750000,1661.569946,1664.349976,1664.349976,0
2018-07-17,1662.209961,1674.010010,1658.989990,1671.530029,1671.530029,0
2018-07-18,1671.439941,1676.000000,1668.810059,1675.459961,1675.459961,0
2018-07-19,1674.109985,1674.800049,1666.569946,1670.790039,1670.790039,0
2018-07-20,1670.209961,1672.829956,1667.800049,1668.439941,1668.439941,0
2018-07-23,1667.839966,1672.010010,1664.130005,1670.949951,1670.949951,0
2018-07-24,1672.020020,1682.469971,1669.300049,1674.479980,1674.479980,0
2018-07-25,1674.439941,1689.420044,1673.270020,1688.599976,1688.599976,0
2018-07-26,1688.530029,1689.959961,1682.949951,1685.599976,1685.599976,0
2018-07-27,1685.599976,1689.290039,1666.089966,1672.000000,1672.000000,0
2018-07-30,1672.439941,1673.739990,1659.380005,1661.449951,1661.449951,0
2018-07-31,1661.530029,1675.699951,1661.530029,1670.959961,1670.959961,0
2018-08-01,1673.540039,1676.270020,1664.650024,1669.400024,1669.400024,0
2018-08-02,1669.400024,1680.589966,1660.849976,1679.310059,1679.310059,0
2018-08-03,1679.359985,1685.040039,1678.780029,1685.030029,1685.030029,0
2018-08-06,1684.869995,1693.290039,1682.930054,1691.849976,1691.849976,0
2018-08-07,1692.439941,1699.449951,1692.439941,1696.800049,1696.800049,0
2018-08-08,1696.800049,1698.680054,1692.839966,1695.949951,1695.949951,0
2018-08-09,1695.949951,1700.030029,1693.680054,1694.540039,1694.540039,0
2018-08-10,1692.339966,1692.339966,1680.140015,1683.689941,1683.689941,0
2018-08-13,1684.119995,1689.189941,1674.829956,1676.339966,1676.339966,0
2018-08-14,1676.550049,1689.300049,1676.550049,1687.609985,1687.609985,0
2018-08-15,1685.729980,1685.729980,1664.619995,1673.599976,1673.599976,0
2018-08-16,1676.560059,1692.619995,1676.560059,1686.930054,1686.930054,0
2018-08-17,1686.930054,1695.439941,1682.750000,1692.630005,1692.630005,0
2018-08-20,1693.949951,1698.630005,1692.630005,1697.069946,1697.069946,0
2018-08-21,1697.989990,1708.209961,1697.989990,1702.640015,1702.640015,0
2018-08-22,1702.150024,1705.469971,1699.290039,1702.760010,1702.760010,0
2018-08-23,1702.770020,1706.410034,1697.709961,1699.530029,1699.530029,0
2018-08-24,1700.810059,1710.920044,1700.810059,1710.130005,1710.130005,0
2018-08-27,1713.109985,1723.459961,1713.109985,1722.130005,1722.130005,0
2018-08-28,1723.400024,1726.369995,1719.780029,1722.839966,1722.839966,0
2018-08-29,1723.800049,1733.699951,1723.209961,1732.119995,1732.119995,0
2018-08-30,1730.650024,1731.430054,1721.859985,1724.810059,1724.810059,0
2018-08-31,1724.300049,1727.630005,1720.250000,1726.089966,1726.089966,0
2018-09-04,1725.969971,1725.969971,1716.069946,1723.239990,1723.239990,0
2018-09-05,1722.790039,1722.790039,1709.979980,1717.550049,1717.550049,0
2018-09-06,1717.880005,1719.890015,1705.280029,1710.689941,1710.689941,0
2018-09-07,1707.530029,1714.469971,1702.750000,1706.989990,1706.989990,0
2018-09-10,1709.849976,1715.449951,1709.780029,1710.709961,1710.709961,0
2018-09-11,1710.209961,1719.219971,1704.520020,1716.390015,1716.390015,0
2018-09-12,1716.599976,1719.180054,1709.739990,1716.829956,1716.829956,0
2018-09-13,1719.079956,1727.020020,1719.079956,1724.849976,1724.849976,0
2018-09-14,1725.140015,1728.520020,1720.930054,1726.349976,1726.349976,0
2018-09-17,1725.530029,1726.280029,1713.579956,1714.979980,1714.979980,0
2018-09-18,1715.000000,1727.839966,1715.000000,1723.969971,1723.969971,0
2018-09-19,1724.109985,1728.069946,1723.180054,1724.380005,1724.380005,0
2018-09-20,1726.209961,1740.060059,1726.209961,1737.969971,1737.969971,0
2018-09-21,1738.150024,1743.650024,1735.010010,1736.430054,1736.430054,0
2018-09-24,1734.339966,1734.339966,1726.369995,1730.150024,1730.150024,0
2018-09-25,1730.270020,1733.040039,1728.020020,1728.849976,1728.849976,0
2018-09-26,1728.939941,1736.739990,1720.420044,1721.689941,1721.689941,0
2018-09-27,1722.540039,1733.250000,1722.540039,1725.829956,1725.829956,0
2018-09-28,1724.770020,1730.109985,1722.270020,1726.520020,1726.520020,0
2018-10-01,1729.530029,1738.459961,1725.449951,1729.189941,1729.189941,0
2018-10-02,1729.290039,1731.689941,1724.260010,1726.469971,1726.469971,0
2018-10-03,1728.260010,1736.069946,1726.930054,1729.329956,1729.329956,0
2018-10-04,1728.130005,1728.130005,1704.109985,1713.390015,1713.390015,0
2018-10-05,1713.579956,1717.739990,1693.000000,1703.040039,1703.040039,0
2018-10-08,1700.719971,1704.369995,1688.569946,1701.130005,1701.130005,0
2018-10-09,1700.949951,1706.989990,1695.650024,1697.829956,1697.829956,0
2018-10-10,1697.680054,1697.680054,1642.390015,1642.770020,1642.770020,0
2018-10-11,1642.520020,1648.359985,1601.400024,1609.699951,1609.699951,0
2018-10-12,1610.050049,1637.010010,1608.989990,1630.569946,1630.569946,0
2018-10-15,1630.130005,1636.839966,1620.500000,1623.119995,1623.119995,0
2018-10-16,1624.729980,1660.880005,1624.729980,1659.239990,1659.239990,0
2018-10-17,1660.020020,1661.750000,1641.829956,1657.829956,1657.829956,0
2018-10-18,1656.290039,1656.290039,1625.839966,1633.280029,1633.280029,0
2018-10-19,1634.010010,1649.180054,1626.300049,1630.050049,1630.050049,0
2018-10-22,1630.119995,1636.209961,1619.709961,1623.390015,1623.390015,0
2018-10-23,1622.260010,1622.260010,1585.310059,1614.030029,1614.030029,0
2018-10-24,1613.829956,1614.910034,1560.890015,1562.920044,1562.920044,0
2018-10-25,1563.859985,1601.829956,1563.859985,1592.209961,1592.209961,0
2018-10-26,1589.880005,1589.880005,1547.209961,1565.939941,1565.939941,0
2018-10-29,1571.430054,1594.260010,1534.599976,1555.689941,1555.689941,0
2018-10-30,1555.699951,1582.189941,1552.609985,1580.739990,1580.739990,0
2018-10-31,1585.810059,1611.829956,1585.810059,1597.709961,1597.709961,0
2018-11-01,1598.329956,1618.319946,1597.459961,1617.479980,1617.479980,0
